"Season","Team","W","L","G_p","GS","CG","ShO","SV","ER","HR_p","BB_p","K_p","pWAR","G_h","AB","PA","H","1B","2B","3B","HR_h","R","RBI","BB_h","K_h","SB","hWAR","Age","WAR","Wins"
1998,"Angels",82,70,518,156,3,1,51,666,149,593,1006,15.3,1754,5159,5749,1410,964,291,26,129,730,661,456,919,92,8.4,29,23.7,85
1998,"Astros",82,50,446,136,8,3,40,511,132,388,974,13.8,2101,5593,6389,1574,1056,324,28,166,873,814,620,1101,155,35.7,28,49.5,102
1998,"Athletics",72,80,473,162,12,3,34,703,168,486,836,10.9,1701,4888,5624,1264,856,260,12,136,721,690,594,1012,117,9.1,28,20,74
1998,"Blue Jays",78,57,467,141,8,5,19,593,145,493,1003,16.8,1659,4809,5439,1292,814,278,19,181,709,671,475,967,182,19.6,29,36.4,88
1998,"Braves",104,54,450,162,24,14,44,489,113,424,1179,26.7,1819,5152,5846,1400,883,279,25,213,783,761,520,1020,96,36.9,27.5,63.6,106
1998,"Brewers",56,66,441,128,0,0,26,569,141,418,793,7.3,2238,5514,6203,1435,1000,266,17,152,704,673,532,1029,81,16.9,27,24.2,74
1998,"Cardinals",68,61,541,125,3,2,44,590,117,464,768,9.5,2033,4686,5390,1215,758,231,26,200,684,682,579,1011,105,25.3,28,34.8,83
1998,"Cubs",82,65,490,152,7,5,56,643,150,490,1082,16,2069,5141,5822,1361,916,219,34,192,757,710,555,1117,64,19.5,28,35.5,90
1998,"Diamondbacks",43,56,324,106,6,2,35,472,115,313,605,7.6,1883,5131,5715,1286,855,229,45,157,641,596,459,1151,69,11.2,26,18.8,65
1998,"Dodgers",59,48,334,102,6,3,20,399,81,379,793,12.8,1341,3267,3620,839,597,136,17,89,419,360,244,629,99,7.8,26,20.6,83
1998,"Giants",81,66,479,163,6,3,43,643,157,513,988,11.4,2042,4865,5598,1330,909,256,22,143,719,705,586,903,82,28.6,29,40,89
1998,"Indians",78,63,404,161,9,3,45,609,149,482,874,14,1607,4897,5592,1359,859,293,24,183,756,743,581,939,131,28.2,28,42.2,89
1998,"Mariners",67,72,483,138,11,3,31,696,176,462,933,11.5,1544,4605,5186,1272,777,265,19,211,695,736,463,943,100,23.5,29,35,76
1998,"Marlins",46,95,445,160,11,0,19,752,160,618,906,3.6,1897,4680,5221,1155,805,235,32,83,548,486,418,962,106,8.5,24,12.1,54
1998,"Mets",74,53,401,129,7,3,45,448,112,365,849,13.9,1741,4156,4702,1078,749,213,22,94,519,505,406,762,45,12.4,30,26.3,88
1998,"Orioles",70,72,484,143,16,4,37,648,153,452,932,14.5,1727,4940,5586,1374,898,274,9,193,713,705,513,770,73,25.1,30,39.6,79
1998,"Padres",89,55,433,154,14,5,57,514,120,451,1110,21.1,2173,5296,6012,1345,873,279,30,163,727,696,574,1017,79,16.8,29,37.9,98
1998,"Phillies",70,85,539,154,19,2,32,740,182,527,1138,11.2,2041,5134,5780,1340,925,264,33,118,648,624,479,1053,86,14.8,28,26,75
1998,"Pirates",62,86,519,142,7,2,41,555,130,482,1027,16.4,2061,5224,5812,1311,920,256,32,103,616,586,374,1010,151,3.6,27,20,69
1998,"Rangers",67,51,479,102,7,4,46,552,113,370,771,15.2,1639,4967,5621,1447,962,270,28,187,841,809,542,913,70,26.1,29,41.3,88
1998,"Red Sox",88,63,531,154,5,2,53,623,156,463,948,14.6,1915,5282,5916,1481,937,319,35,190,830,766,487,961,71,30.1,28,44.7,92
1998,"Reds",63,70,406,138,6,3,19,568,147,432,880,10.1,2026,4832,5503,1265,855,264,26,120,658,639,523,977,87,15.5,27,25.6,77
1998,"Rockies",77,85,568,162,9,2,36,796,174,562,951,15.9,1973,4775,5310,1387,930,278,27,152,703,664,381,774,57,10.8,28,26.7,77
1998,"Royals",66,83,512,148,6,3,46,747,177,531,936,11,1891,5230,5824,1379,961,252,39,127,663,652,443,926,120,6.9,28,17.9,72
1998,"Tigers",63,89,582,151,9,3,32,733,173,569,893,12.2,1728,5203,5725,1384,914,284,28,158,669,646,408,975,115,17.5,26,29.7,65
1998,"Twins",63,87,524,145,7,1,40,700,157,415,857,13.4,1757,5435,6038,1439,1024,273,32,110,711,658,489,885,111,-4.4,26,9,70
1998,"White Sox",75,71,518,148,8,0,31,756,195,503,828,5.7,1688,5051,5673,1385,886,271,37,191,806,751,496,816,123,22.6,26,28.3,80
1998,"Yankees",112,47,484,161,22,8,48,600,150,453,1069,21.5,1962,5643,6444,1625,1097,290,31,207,965,907,653,1025,153,36,29,57.5,114
1999,"Angels",62,83,542,142,1,0,37,703,166,575,828,11.4,1702,5118,5707,1289,889,233,18,149,654,625,468,966,58,6.2,29.5,17.6,70
1999,"Astros",93,59,482,146,10,4,48,563,119,452,1166,25.6,1969,5312,6210,1411,942,284,22,163,798,758,713,1108,163,26.4,28,52,97
1999,"Athletics",61,50,404,107,2,0,14,515,110,370,689,13.7,1808,5136,6000,1312,794,274,17,227,824,806,718,1043,56,17,28,30.7,87
1999,"Blue Jays",74,69,393,160,14,3,35,673,162,479,839,13.8,1590,4771,5401,1352,885,288,9,170,750,718,503,885,116,19.8,27,33.6,84
1999,"Braves",98,55,516,154,9,1,44,556,135,476,1132,26.4,2098,5305,6054,1420,908,299,23,190,805,762,580,897,144,23.3,28,49.7,103
1999,"Brewers",65,83,539,157,2,0,40,761,197,548,877,6.6,2158,5433,6247,1486,1004,294,28,160,799,761,623,1023,76,16.7,28,23.3,74
1999,"Cardinals",66,79,550,143,5,3,36,691,142,586,913,12.8,2213,5420,6196,1415,932,269,25,189,786,738,611,1179,128,17.3,28,30.1,75
1999,"Cubs",51,73,466,135,11,3,17,667,181,435,828,8.6,1883,4485,5067,1163,762,213,29,159,618,604,455,892,49,8.5,28,17.1,67
1999,"Diamondbacks",93,53,418,162,16,4,18,566,162,478,1075,20.3,2000,5459,6192,1510,974,282,46,208,884,830,570,1020,134,26.4,29,46.7,100
1999,"Dodgers",76,83,505,162,8,3,37,687,183,570,1032,12.5,2034,5441,6196,1446,990,247,22,187,769,751,585,1011,166,21.6,27,34.1,77
1999,"Giants",80,72,543,152,6,1,42,704,184,605,977,8.3,1984,5212,6052,1411,917,292,17,185,822,797,666,968,96,23.4,28,31.7,86
1999,"Indians",95,64,613,160,3,1,46,763,193,620,1107,15.7,1778,5420,6308,1578,1036,306,31,205,991,925,714,1054,146,35.5,29,51.2,97
1999,"Mariners",74,65,425,134,7,2,40,657,144,550,813,10.4,1585,4398,5018,1186,744,219,13,210,686,688,512,909,81,17.5,26,27.9,79
1999,"Marlins",54,79,542,130,4,2,23,660,141,541,738,6.4,2058,5219,5809,1392,974,253,42,123,662,623,448,1098,92,10.5,26,16.9,64
1999,"Mets",87,57,479,142,3,2,47,565,134,503,968,14.6,2097,4987,5793,1395,945,271,11,168,785,740,657,893,142,30.2,29,44.8,97
1999,"Orioles",70,70,460,139,16,3,33,646,164,525,794,10.3,1774,5169,5878,1436,960,279,20,177,786,708,558,827,106,27,30,37.3,78
1999,"Padres",74,87,530,162,5,3,43,690,192,516,1062,11.9,2172,5052,5752,1271,863,246,22,140,678,630,597,1104,173,17.8,28,29.7,74
1999,"Phillies",62,75,443,137,11,2,30,644,176,500,811,5.7,2174,5532,6314,1529,1027,298,44,160,836,792,626,1059,125,24.5,28,30.2,77
1999,"Pirates",78,83,586,161,8,0,34,692,160,633,1083,15.1,2106,5127,5858,1336,863,269,40,164,739,686,546,1126,109,15.7,27,30.8,78
1999,"Rangers",94,67,594,159,6,2,47,798,185,499,966,18,1807,5651,6389,1653,1090,304,29,230,945,897,611,937,111,26.4,29,44.4,95
1999,"Red Sox",88,64,474,155,6,1,45,565,145,397,1027,22.8,1811,5441,6173,1518,979,328,42,169,818,779,588,906,67,24.5,28,47.3,94
1999,"Reds",87,63,517,141,5,3,55,585,173,571,992,12.7,2250,5610,6331,1529,971,312,37,209,862,817,568,1108,164,30.7,28,43.4,96
1999,"Rockies",69,89,529,162,12,1,33,920,226,702,980,8.8,2035,5091,5672,1461,934,275,36,216,816,814,445,805,65,3.4,28,12.2,72
1999,"Royals",46,74,441,114,10,2,28,622,148,468,618,5.8,1865,5624,6325,1584,1087,294,52,151,856,800,535,932,127,18.9,26,24.7,64
1999,"Tigers",53,79,518,127,2,2,33,684,176,489,811,9.4,1853,5422,6028,1420,888,287,33,212,739,704,451,1035,108,15,26,24.4,69
1999,"Twins",60,96,561,161,13,3,28,792,206,485,914,12,1957,5495,6124,1450,1030,285,30,105,686,643,500,978,118,1.1,25,13.1,63
1999,"White Sox",75,86,571,162,6,1,39,787,210,596,968,11.4,1904,5644,6264,1563,1066,298,37,162,777,742,499,810,110,12.3,26,23.7,75
1999,"Yankees",94,64,500,162,6,4,50,657,155,571,1081,20.6,1854,5494,6327,1552,1026,298,35,193,892,850,703,957,104,26,30,46.6,98
2000,"Angels",67,63,543,121,5,2,46,645,184,537,701,4.3,1714,5314,5995,1508,955,293,30,230,827,805,556,951,92,30.2,27,34.5,82
2000,"Astros",71,87,518,161,8,1,29,830,220,561,1011,9.1,2213,5441,6304,1525,955,288,34,248,927,892,664,1101,113,25.1,28,34.2,72
2000,"Athletics",88,68,512,159,7,4,39,703,152,592,921,16.2,1993,5392,6235,1461,933,271,23,234,924,883,725,1115,39,22.7,28,38.9,91
2000,"Blue Jays",75,65,495,137,14,2,37,727,169,489,850,12.1,1784,5377,5989,1475,899,315,19,242,820,796,493,973,84,20.3,26,32.4,83
2000,"Braves",80,60,458,147,11,5,51,563,141,409,972,21.1,1848,5128,5867,1412,957,258,23,174,766,728,564,933,143,25.4,30,46.5,95
2000,"Brewers",60,64,486,115,1,1,13,551,117,563,703,8,2087,5262,6005,1287,822,279,25,161,692,655,575,1160,71,10.3,28,18.3,73
2000,"Cardinals",88,61,432,162,10,4,35,626,181,542,1015,15.2,2122,5240,6096,1406,921,240,24,221,850,788,646,1218,85,29,29.5,44.2,95
2000,"Cubs",52,76,430,122,10,1,34,642,181,495,901,6.3,2007,4900,5648,1265,849,247,20,149,682,621,580,939,89,16.7,26.5,23,65
2000,"Diamondbacks",76,60,484,133,12,3,37,568,162,434,1068,18.5,1795,4731,5356,1272,834,244,36,158,681,631,474,847,80,16.4,30,34.9,85
2000,"Dodgers",84,72,496,154,9,3,35,611,168,562,1095,15.8,1820,4824,5579,1257,786,247,26,198,712,704,600,938,67,23,29,38.8,86
2000,"Giants",94,63,507,162,9,4,47,653,148,596,1054,16.6,2116,5511,6408,1533,959,304,44,226,924,889,707,1031,79,34.8,28,51.4,97
2000,"Indians",78,54,512,132,6,2,20,611,137,562,1055,18.7,1578,4447,5150,1293,862,240,24,167,758,692,576,824,108,25.8,28,44.5,90
2000,"Mariners",91,71,545,162,4,4,44,726,167,634,998,15.4,1793,4925,5777,1347,859,280,20,188,811,822,693,954,87,28,28,43.4,91
2000,"Marlins",77,82,551,161,5,3,48,704,160,621,1010,13.5,1967,4914,5539,1302,879,248,26,149,679,639,478,1023,158,15.2,26.5,28.7,79
2000,"Mets",92,65,551,162,8,2,48,659,162,562,1144,19,2037,4739,5470,1255,809,249,15,182,702,678,589,898,41,23,29,42,94
2000,"Orioles",67,83,465,162,14,2,21,777,180,600,944,13.6,1179,3179,3596,828,555,170,14,89,435,417,332,489,86,5.6,29,19.2,74
2000,"Padres",65,74,513,129,5,0,44,573,146,524,920,10.6,1785,4518,5128,1150,764,231,31,124,606,589,503,970,116,16.2,27,26.8,76
2000,"Phillies",47,61,436,95,2,1,32,514,129,452,768,6.2,1323,3882,4374,1014,652,226,30,106,520,495,393,753,82,11,28,17.2,65
2000,"Pirates",63,78,565,151,5,2,26,731,150,657,990,12.3,1897,4734,5390,1265,842,262,26,135,691,620,505,882,81,11.4,27.5,23.7,69
2000,"Rangers",66,85,544,145,3,0,38,791,177,616,830,10.2,1685,4965,5601,1401,924,291,30,156,759,699,507,801,61,9,28,19.2,71
2000,"Red Sox",75,65,519,135,7,4,45,572,141,427,1006,20.5,1696,4663,5284,1270,817,277,31,145,681,659,506,840,42,17.4,29,37.9,85
2000,"Reds",76,74,496,145,8,1,42,621,166,581,887,12.2,2086,5052,5713,1384,898,271,33,182,737,708,499,904,90,22.7,28,34.9,85
2000,"Rockies",57,54,458,119,6,1,27,587,159,433,684,10.8,1695,4107,4698,1230,818,258,33,121,696,699,434,631,53,13.9,30,24.7,82
2000,"Royals",62,62,372,129,6,3,20,651,179,564,730,5.4,1806,5619,6297,1622,1165,280,27,150,864,824,505,818,120,16.9,26,22.3,77
2000,"Tigers",78,83,573,162,6,1,44,752,173,495,973,17.6,1699,4999,5583,1379,906,276,36,161,717,716,461,859,74,19.6,28,37.2,79
2000,"Twins",65,90,513,162,6,2,34,787,206,483,985,12.7,1808,5142,5755,1400,945,301,49,105,684,654,513,937,87,5.4,25,18.1,69
2000,"White Sox",92,63,596,160,5,2,42,709,185,577,1012,17.3,1517,4794,5456,1366,879,271,30,186,840,783,515,796,108,19.8,26,37.1,95
2000,"Yankees",76,65,495,141,8,2,37,656,151,514,933,15.8,1613,4368,4966,1211,800,238,22,151,706,654,497,791,80,16.1,31,31.9,87
2001,"Angels",75,87,546,162,6,0,43,671,168,525,947,13.8,1824,5551,6226,1447,988,275,26,158,691,662,494,1001,116,17.8,28,31.6,75
2001,"Astros",67,45,408,106,7,1,48,435,139,321,918,14.5,1898,4965,5703,1369,873,284,28,184,777,718,546,996,63,21.8,27,36.3,93
2001,"Athletics",102,59,555,162,13,6,43,570,151,428,1093,23.5,1626,4989,5727,1325,828,301,19,177,798,733,578,890,62,27.3,27,50.8,102
2001,"Blue Jays",69,66,577,122,7,5,41,541,130,392,888,16.1,1717,5330,5928,1414,927,271,35,181,733,670,456,1019,156,15.8,27,31.9,80
2001,"Braves",81,66,445,162,5,5,14,528,141,448,1011,19.6,2028,5173,5796,1359,918,250,23,168,707,671,468,980,83,21.5,29,41.1,88
2001,"Brewers",61,85,571,153,3,2,24,691,186,598,958,5.7,2258,5402,6051,1360,849,273,30,208,734,709,480,1381,65,15.1,28,20.8,68
2001,"Cardinals",84,67,595,151,5,3,35,597,183,496,1002,10.7,2166,5119,5792,1389,928,249,29,183,767,719,482,976,87,30.1,28,40.8,93
2001,"Cubs",87,71,571,162,8,2,41,626,160,534,1318,22.1,1919,4487,5139,1171,758,231,18,164,632,621,446,882,44,17.6,29,39.7,88
2001,"Diamondbacks",86,61,565,144,10,3,34,572,179,425,1211,20.5,2135,5545,6291,1491,965,283,35,208,814,774,584,1030,70,26.7,30,47.2,92
2001,"Dodgers",80,63,480,147,3,1,45,581,152,464,1070,15.8,2025,5412,6081,1381,888,261,27,205,751,706,516,1037,86,18.5,31.5,34.3,86
2001,"Giants",80,63,488,151,3,1,46,581,123,493,917,15.4,1947,4808,5495,1294,795,262,34,203,703,648,533,862,52,28.1,29,43.5,90
2001,"Indians",85,62,533,162,3,0,37,693,137,522,1095,19.4,1863,5514,6261,1540,1005,289,37,209,882,857,570,1050,78,23.7,29.5,43.1,91
2001,"Mariners",116,46,553,162,8,4,56,576,160,465,1051,18.8,2033,5665,6456,1632,1115,310,38,169,923,880,612,987,172,44.3,31,63.1,116
2001,"Marlins",74,78,543,162,5,3,32,664,144,590,1067,13.2,1952,5395,6017,1429,921,318,30,160,728,693,457,1101,88,21.7,26,34.9,76
2001,"Mets",65,67,428,131,3,2,47,531,143,356,962,14.4,2140,5119,5760,1284,874,251,17,142,608,586,504,960,52,12,29,26.4,82
2001,"Orioles",58,91,460,157,10,2,25,677,178,457,824,9.3,1659,4872,5484,1215,847,236,17,115,603,575,455,874,114,7.5,26,16.8,63
2001,"Padres",59,67,407,134,5,1,44,574,168,356,807,6.5,2140,5176,5932,1312,873,257,25,157,753,723,648,1194,120,18.3,27,24.8,79
2001,"Phillies",76,61,481,145,8,3,46,544,137,441,922,12.9,1939,5231,5904,1379,907,285,27,160,720,686,513,1052,153,22.7,27,35.6,86
2001,"Pirates",51,81,462,133,7,2,6,662,128,450,717,8.1,1875,4595,5114,1146,769,218,19,140,564,527,377,873,73,7.2,27,15.3,62
2001,"Rangers",66,81,539,143,4,1,36,813,192,538,872,6.7,1652,4877,5477,1369,850,283,20,216,782,749,468,876,92,21.2,27,27.9,73
2001,"Red Sox",80,73,531,150,3,2,39,618,135,508,1174,17.8,1946,5395,6021,1437,916,306,29,186,751,705,494,1076,46,12.5,31,30.3,82
2001,"Reds",62,85,544,149,2,1,34,695,175,477,846,9.6,1986,4571,5102,1190,773,249,15,153,596,575,381,984,76,8.9,27,18.5,66
2001,"Rockies",55,62,420,129,4,3,18,612,173,442,729,7,1627,4003,4516,1205,751,243,45,166,665,663,376,718,114,24.3,27,31.3,73
2001,"Royals",55,84,507,138,4,0,30,682,184,520,810,6,1467,4415,4828,1184,783,235,30,136,583,582,336,741,76,9.6,26,15.6,65
2001,"Tigers",53,68,417,127,14,1,23,611,124,433,687,8.4,1788,5501,6106,1436,948,290,60,138,723,687,464,958,133,12,26.5,20.4,66
2001,"Twins",78,66,515,141,12,5,43,650,171,403,873,10.7,1675,5162,5716,1397,903,302,38,154,699,664,429,1029,126,19.9,25,30.6,85
2001,"White Sox",75,72,498,146,6,2,51,650,157,448,841,13.3,1882,5458,6144,1462,919,300,29,214,798,770,520,995,123,23.1,26,36.4,83
2001,"Yankees",87,59,427,151,6,3,56,557,139,398,1119,24.5,1740,5326,5950,1435,938,277,19,201,772,757,500,973,156,17.6,29,42.1,95
2002,"Angels",99,63,562,162,7,2,54,595,169,509,999,16.1,2235,5525,6156,1568,1061,325,32,150,835,793,446,794,115,28.2,29,44.3,99
2002,"Astros",81,74,571,162,2,2,42,613,142,521,1163,19.3,2243,5428,6163,1412,929,286,32,165,738,711,578,1111,70,17.8,27,37.1,84
2002,"Athletics",101,58,523,157,9,5,47,566,126,455,977,22.5,2040,4865,5504,1267,830,241,23,173,692,677,529,859,39,20.3,28,42.8,103
2002,"Blue Jays",63,68,437,139,6,2,38,630,145,475,771,9,1952,5204,5812,1372,877,287,37,171,753,724,489,1073,60,19.9,26,28.9,78
2002,"Braves",101,59,630,161,3,2,57,511,123,554,1058,19.7,2319,5495,6224,1428,959,280,25,164,708,669,558,1028,76,20.7,30,40.4,101
2002,"Brewers",51,93,585,143,6,2,32,687,184,596,955,5.1,1920,4304,4821,1090,741,206,26,117,518,476,390,939,85,8.9,28,14,56
2002,"Cardinals",79,56,491,144,3,1,42,504,113,465,823,12.1,2074,4911,5597,1317,883,257,21,156,701,686,510,841,80,26.1,28.5,38.2,97
2002,"Cubs",61,88,476,162,11,3,23,645,161,574,1258,16.9,2058,5039,5715,1231,782,233,25,191,648,631,525,1201,63,15.2,28,32.1,67
2002,"Diamondbacks",96,61,545,162,14,5,40,615,168,397,1275,26.3,2223,5355,6149,1435,955,279,40,161,798,766,634,986,89,23.1,31,49.4,98
2002,"Dodgers",87,68,536,162,4,2,55,557,153,527,1091,17,2159,5409,5991,1432,976,277,28,151,689,676,419,895,95,24,30,41,92
2002,"Giants",95,66,558,162,10,5,43,565,116,516,985,18,2177,5293,6068,1416,898,291,32,195,754,741,592,936,67,34.4,29,52.4,95
2002,"Indians",52,67,431,122,4,0,34,616,112,471,768,8.6,1886,4811,5434,1210,787,235,25,163,666,603,499,842,50,11.6,26,20.2,74
2002,"Mariners",90,65,474,154,7,3,43,617,169,416,1017,17.7,2189,5519,6308,1518,1054,283,30,151,805,767,625,994,136,31.1,29,48.8,93
2002,"Marlins",69,71,558,136,8,6,36,603,133,551,956,9.5,2023,4756,5409,1240,848,245,27,120,598,547,508,968,152,15.6,26,25.1,79
2002,"Mets",62,58,459,126,8,5,34,477,131,397,869,10.7,2101,5064,5677,1297,902,228,19,148,642,603,458,965,81,16,27.5,26.7,75
2002,"Orioles",67,95,569,162,8,1,31,719,208,549,967,8.8,2054,5037,5586,1235,775,280,24,156,603,589,406,903,94,10.9,26,19.7,67
2002,"Padres",57,82,472,158,5,2,39,669,166,502,962,7.5,1997,4875,5462,1227,863,217,22,125,582,553,484,922,58,11.6,26,19.1,66
2002,"Phillies",73,77,523,161,5,3,46,634,140,538,1016,13.7,1916,4764,5421,1226,777,281,36,132,597,557,521,953,97,17.3,27,31,80
2002,"Pirates",67,87,541,160,2,1,47,609,151,518,832,7.5,2200,5126,5822,1259,853,252,19,135,619,596,520,1037,79,12.3,27,19.8,72
2002,"Rangers",58,73,568,116,3,2,32,659,151,564,849,4.7,2093,5124,5782,1398,872,276,25,225,772,763,519,958,48,22.6,28,27.3,72
2002,"Red Sox",89,64,433,160,5,3,49,558,135,408,1082,21.8,1973,5195,5824,1440,925,316,33,166,785,757,491,882,68,23.1,30,44.9,93
2002,"Reds",68,70,532,131,1,1,42,543,139,454,818,10.1,1941,4598,5269,1176,758,268,17,133,599,557,500,977,98,17.1,28,27.2,78
2002,"Rockies",63,71,533,139,1,0,43,666,186,490,761,5.1,1911,4510,5070,1232,845,230,30,127,642,594,423,819,80,9.1,28,14.2,73
2002,"Royals",62,100,583,162,12,4,30,834,212,572,909,7.3,2200,5435,6099,1399,936,283,41,139,724,688,518,899,137,8.3,26.5,15.6,62
2002,"Tigers",48,94,509,138,8,1,33,713,154,422,699,7.5,1841,4639,5089,1166,798,231,31,106,497,480,319,852,57,1.4,27,8.9,55
2002,"Twins",94,66,592,161,8,5,47,656,184,435,1025,16.3,2241,5447,6053,1484,944,343,35,162,749,716,466,1056,77,25.9,26.5,42.2,94
2002,"White Sox",79,79,538,162,7,4,35,701,183,511,914,13.8,1894,4530,5090,1202,758,235,17,192,674,693,436,818,31,16.5,26,30.3,81
2002,"Yankees",95,49,464,142,7,4,51,563,122,364,1019,26,2031,5323,6067,1474,954,296,12,212,857,814,612,1122,94,28.5,30,54.5,103
2003,"Angels",67,73,444,139,5,2,39,562,161,416,865,11,2174,5432,6056,1457,998,276,33,150,732,683,468,826,129,19.9,28,30.9,77
2003,"Astros",85,73,606,156,1,0,50,585,150,528,1077,16,2251,5388,6097,1424,906,298,30,190,790,748,534,989,63,27,28,43,87
2003,"Athletics",95,63,510,156,16,5,48,553,133,487,997,21.9,2081,5200,5867,1322,837,298,23,164,735,702,542,828,47,12.5,27,34.4,96
2003,"Blue Jays",81,68,564,151,14,4,35,704,174,445,933,14.5,2104,5168,5798,1447,916,322,30,179,816,793,490,1014,34,18.1,29,32.6,86
2003,"Braves",100,61,622,162,4,1,50,659,146,545,976,15,2333,5669,6377,1608,1021,321,31,235,907,872,545,932,68,35.7,29,50.7,101
2003,"Brewers",54,82,476,154,4,1,25,728,190,481,871,6.7,1986,4922,5572,1264,828,236,20,180,626,641,489,1142,66,9.6,28,16.3,68
2003,"Cardinals",76,72,521,156,9,3,38,677,188,440,878,8.8,2247,5582,6368,1565,998,339,32,196,868,824,576,937,82,34.9,30,43.7,85
2003,"Cubs",88,74,575,162,13,6,35,615,143,608,1395,24.1,1920,4524,5075,1183,761,264,16,142,603,569,404,986,54,15.4,30,39.5,88
2003,"Diamondbacks",83,71,585,155,7,5,41,591,142,507,1234,23.7,2029,4681,5288,1236,819,255,39,123,602,580,469,857,54,7.8,29,31.5,84
2003,"Dodgers",85,77,599,161,3,3,58,508,127,521,1288,27.1,2181,5118,5662,1257,876,251,24,106,538,499,375,902,76,10.7,30,37.8,85
2003,"Giants",80,43,544,114,7,4,43,457,105,420,812,12.9,2131,5205,5910,1389,915,268,29,177,724,699,570,919,49,28.1,30,41,100
2003,"Indians",58,83,547,138,5,2,34,613,157,459,843,10.4,2069,5132,5708,1302,861,278,25,138,654,594,434,951,82,12.2,26,22.6,68
2003,"Mariners",90,67,464,162,8,3,31,580,167,439,939,15.2,2070,5391,6095,1459,1003,285,32,139,773,748,578,968,107,30.1,29,45.3,93
2003,"Marlins",85,70,492,162,7,2,30,636,124,498,1056,19.5,2087,5390,6066,1434,950,288,44,152,735,693,498,967,150,22.7,27,42.2,91
2003,"Mets",62,90,486,161,3,3,17,670,159,540,833,7.5,2080,4670,5263,1148,798,224,22,104,559,528,431,922,62,4.4,27,11.9,66
2003,"Orioles",49,71,530,109,5,1,41,579,145,413,769,9,1973,5013,5526,1340,953,232,20,135,647,596,385,813,84,14.7,27.5,23.7,71
2003,"Padres",53,81,434,142,2,0,24,596,163,460,802,3.2,1858,4494,5077,1157,827,206,24,100,532,511,462,872,57,17.1,27,20.3,64
2003,"Phillies",85,70,559,159,9,7,30,617,139,510,1021,16.3,2180,5532,6321,1444,926,325,27,166,791,756,650,1152,72,26.5,27,42.8,86
2003,"Pirates",61,70,488,136,4,1,19,619,154,403,761,7,1753,3849,4351,1014,699,171,34,110,511,462,342,777,63,12.6,27,19.6,75
2003,"Rangers",70,80,584,153,4,2,17,819,192,549,902,8,1983,4809,5330,1290,813,234,33,210,716,693,400,899,54,20.1,28,28.1,71
2003,"Red Sox",81,50,431,145,5,0,17,586,123,381,933,19.3,1997,5360,6085,1545,937,339,39,230,904,864,593,878,83,31.5,30,50.8,95
2003,"Reds",44,82,370,149,4,1,16,685,167,458,673,4.3,1737,4290,4852,1005,686,173,15,131,533,491,425,1077,57,4.5,26,8.8,69
2003,"Rockies",73,80,577,161,3,0,34,755,178,512,790,9.4,2072,4953,5649,1343,810,316,30,187,782,766,558,970,55,18.8,28,28.2,74
2003,"Royals",76,73,496,151,5,2,33,745,175,514,807,8.8,2103,5458,6116,1496,1018,282,38,158,821,759,469,915,120,12.4,26,21.2,83
2003,"Tigers",42,101,553,145,3,0,25,735,170,482,661,2.5,2073,4948,5515,1171,807,182,34,148,530,519,417,1022,54,-1.5,26,1,43
2003,"Twins",89,71,553,162,7,3,45,713,187,397,994,16.7,2073,5042,5613,1396,936,279,45,136,706,669,433,913,84,21.2,27,37.9,90
2003,"White Sox",82,73,430,162,12,0,35,591,145,476,956,21.7,1958,4690,5235,1229,749,267,13,200,668,678,432,794,63,19.9,27.5,41.6,86
2003,"Yankees",95,52,375,162,8,3,41,561,124,298,1007,28.5,1582,4210,4871,1164,741,233,10,180,686,644,545,783,69,22.4,31,50.9,101
2004,"Angels",92,70,505,162,2,2,50,692,170,502,1164,19.4,2209,5641,6259,1599,1130,271,37,161,834,782,448,938,143,24.3,29,43.7,92
2004,"Astros",86,59,502,160,2,2,33,571,150,457,1122,20,2089,4934,5647,1322,873,262,27,160,713,673,518,888,60,20.3,28,40.3,92
2004,"Athletics",85,69,528,162,10,3,13,658,155,525,962,16.9,2156,5695,6424,1542,1002,336,15,189,793,751,607,1053,47,21.2,28,38.1,91
2004,"Blue Jays",63,90,550,161,6,4,34,759,177,586,921,11.3,1996,4987,5564,1294,878,264,28,124,640,604,456,961,58,11.3,27,22.6,67
2004,"Braves",95,65,594,162,4,1,48,587,147,508,997,16.3,2298,5570,6339,1503,984,304,37,178,803,767,587,1158,86,29.2,28,45.5,96
2004,"Brewers",61,89,507,155,6,1,40,611,150,429,999,17.9,2070,5237,5907,1295,855,280,32,128,606,571,501,1245,138,9.7,27.5,27.6,67
